scorer,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000
bodyparts,nose,nose,nose,Leftear,Leftear,Leftear,rightear,rightear,rightear,neck,neck,neck,middleback,middleback,middleback,tailbase,tailbase,tailbase,tailmiddle,tailmiddle,tailmiddle,tailtip,tailtip,tailtip,o1,o1,o1,o2,o2,o2,o3,o3,o3,o4,o4,o4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8,798.4253540039062,365.582275390625,0.946291983127594,745.3814086914062,354.5132751464844,0.9948800802230835,754.190185546875,397.4015197753906,0.9593148231506348,717.9917602539062,383.53985595703125,0.9735076427459717,636.6907958984375,403.9526672363281,0.8914633989334106,520.1030883789062,446.3001403808594,0.955059289932251,422.6968994140625,487.7964782714844,0.7699719667434692,300.8666687011719,466.4827880859375,0.8745067119598389,1138.7437744140625,653.4884643554688,0.974513053894043,1281.206298828125,508.822509765625,0.9843837022781372,1424.218505859375,652.329345703125,0.9650399684906006,1288.2469482421875,798.7908325195312,0.9721965789794922
9,821.6742553710938,367.11883544921875,0.9859498143196106,767.9491577148438,354.725341796875,0.9878988862037659,774.139892578125,395.2975158691406,0.9757000803947449,740.0029907226562,377.82977294921875,0.9735141396522522,645.4229736328125,400.9371337890625,0.8204858303070068,536.1054077148438,439.2913513183594,0.9772307872772217,444.48187255859375,486.19952392578125,0.7164538502693176,319.7521667480469,477.564208984375,0.9088146686553955,1138.84423828125,653.4512329101562,0.9759042859077454,1281.3148193359375,508.83709716796875,0.9848756194114685,1424.23876953125,652.3406982421875,0.9658743739128113,1288.3001708984375,798.825439453125,0.9718790054321289
10,843.8560791015625,368.6390380859375,0.9546133279800415,792.0245971679688,353.20892333984375,0.9947338104248047,795.0270385742188,396.16058349609375,0.9675374627113342,763.5607299804688,376.8986511230469,0.9603016376495361,669.7709350585938,391.7041320800781,0.7411113381385803,555.4354858398438,431.9639892578125,0.9813512563705444,465.4711608886719,480.219482421875,0.7386972308158875,334.5743103027344,479.95489501953125,0.9010833501815796,1138.885986328125,653.8195190429688,0.9762719869613647,1280.936279296875,508.9595642089844,0.9830194711685181,1423.905517578125,652.4935913085938,0.9660717844963074,1288.4033203125,798.8238525390625,0.9707938432693481
11,866.7315063476562,366.80633544921875,0.9669506549835205,814.5891723632812,353.4382629394531,0.9880186915397644,819.51123046875,393.2690124511719,0.9553725719451904,784.1854858398438,376.19720458984375,0.9835054278373718,686.65234375,386.3846130371094,0.8316295146942139,575.1170654296875,424.0788879394531,0.9886523485183716,480.5220947265625,468.7681884765625,0.7314411401748657,348.4210205078125,467.6676025390625,0.9245271682739258,1138.980224609375,653.8168334960938,0.976455569267273,1281.2432861328125,508.8126220703125,0.9844464063644409,1424.04736328125,652.3638916015625,0.9666292667388916,1288.5137939453125,798.8753051757812,0.9698175191879272
12,890.5056762695312,365.952392578125,0.9496124982833862,838.283447265625,350.8029479980469,0.9908965826034546,842.3014526367188,391.9679870605469,0.9704358577728271,807.369140625,371.8421936035156,0.9799197316169739,708.2913208007812,382.27691650390625,0.8414313793182373,601.0280151367188,415.13470458984375,0.962443470954895,498.61309814453125,451.1484069824219,0.6129775047302246,366.4705505371094,437.2671813964844,0.9445919394493103,1138.2872314453125,655.1018676757812,0.9761755466461182,1281.42333984375,508.8482360839844,0.9861996173858643,1424.1248779296875,652.1864624023438,0.9667625427246094,1288.3272705078125,798.814208984375,0.9703256487846375
13,921.3532104492188,362.68109130859375,0.9440345168113708,867.6151123046875,347.993896484375,0.9886937737464905,872.9163208007812,388.8174133300781,0.9859373569488525,837.5277709960938,368.5805969238281,0.9753305912017822,747.026123046875,376.7306823730469,0.7321831583976746,629.7015991210938,405.089599609375,0.6095976829528809,518.1251220703125,435.4580993652344,0.6863958835601807,394.5323791503906,401.5379333496094,0.9565264582633972,1138.194580078125,655.1072998046875,0.9756748676300049,1281.41796875,508.8291320800781,0.9861726760864258,1424.28173828125,652.2542724609375,0.9674723148345947,1288.302490234375,798.6607055664062,0.9703073501586914
14,956.1229248046875,353.5804138183594,0.9669557213783264,902.9376831054688,339.8913269042969,0.9943158030509949,907.8993530273438,382.73004150390625,0.9628756046295166,874.991455078125,364.2572021484375,0.9606225490570068,771.248046875,376.17303466796875,0.6493089199066162,659.59326171875,394.3166809082031,0.9718295931816101,549.7984008789062,417.1105651855469,0.7657232880592346,427.07135009765625,382.6902770996094,0.9477666616439819,1138.4049072265625,655.1304931640625,0.975848913192749,1281.439453125,508.81707763671875,0.9862610101699829,1424.282470703125,652.0579833984375,0.9683111906051636,1288.4195556640625,798.8321533203125,0.9696199297904968
15,985.9077758789062,349.7906188964844,0.9651587009429932,930.9741821289062,336.0201416015625,0.9872329831123352,937.2134399414062,379.2642517089844,0.9584092497825623,900.9512329101562,358.76959228515625,0.9789482355117798,801.2362670898438,368.463623046875,0.8396391868591309,693.226806640625,382.9118957519531,0.9352951645851135,580.0197143554688,402.2718505859375,0.7361181974411011,458.5887145996094,367.7757263183594,0.9052753448486328,1138.7093505859375,654.031494140625,0.9736862182617188,1281.494873046875,508.8511047363281,0.9865517020225525,1424.308837890625,652.0516967773438,0.9680776000022888,1288.2998046875,798.7537841796875,0.9700431823730469
16,1010.6953735351562,352.21697998046875,0.9808918237686157,958.96142578125,336.8223571777344,0.9840561151504517,966.2794799804688,377.7041015625,0.9550561904907227,929.1417846679688,359.3140563964844,0.984373152256012,842.427490234375,361.92779541015625,0.9096654653549194,728.5474853515625,373.8734436035156,0.9553477168083191,614.5930786132812,390.0223388671875,0.8257336020469666,490.6797790527344,360.83709716796875,0.9346901178359985,1138.35693359375,655.3681640625,0.9751595854759216,1281.206787109375,508.8630065917969,0.9854472279548645,1424.3663330078125,652.34130859375,0.9689478874206543,1288.2513427734375,798.87451171875,0.9720263481140137
17,1047.0181884765625,364.5321044921875,0.9757976531982422,993.40625,339.3522644042969,0.9929231405258179,992.9133911132812,383.1230773925781,0.9766800403594971,963.2079467773438,359.1387939453125,0.9841271638870239,871.3869018554688,357.6943359375,0.8814340829849243,757.3927612304688,374.245361328125,0.9918169379234314,641.1124877929688,387.90936279296875,0.7842568159103394,519.7943115234375,354.9340515136719,0.9720669984817505,1138.3077392578125,655.4901123046875,0.9757004976272583,1281.17529296875,508.9007873535156,0.9852585196495056,1424.3778076171875,652.5919799804688,0.968181848526001,1288.32421875,798.9141235351562,0.9712519645690918
18,1072.1932373046875,387.93524169921875,0.9847745895385742,1027.0284423828125,349.80523681640625,0.9846417903900146,1019.061279296875,391.7745666503906,0.985693097114563,993.3001098632812,366.0782165527344,0.9609088897705078,896.18994140625,358.2469482421875,0.8479703664779663,786.9993896484375,373.5403747558594,0.9914579391479492,677.3614501953125,393.3843078613281,0.8154342174530029,555.0697021484375,365.4964294433594,0.9350070953369141,1138.6627197265625,655.6213989257812,0.9759206771850586,1281.357421875,508.86865234375,0.9857158064842224,1424.3848876953125,652.4003295898438,0.9679315686225891,1288.2955322265625,798.9163208007812,0.9716083407402039
19,1102.7420654296875,403.65277099609375,0.9642795324325562,1059.293701171875,366.2713623046875,0.9870845675468445,1049.689208984375,407.2353515625,0.9902536869049072,1023.4336547851562,379.8796081542969,0.9689885377883911,930.6080322265625,360.6137390136719,0.9043539762496948,821.3240356445312,367.4693603515625,0.9363240003585815,713.6229858398438,390.0677185058594,0.8639373779296875,592.8668212890625,370.0772705078125,0.9422518610954285,1138.6279296875,655.654296875,0.974151074886322,1281.57470703125,508.88385009765625,0.9860479831695557,1424.442626953125,652.1739501953125,0.9660412073135376,1288.2684326171875,798.9559936523438,0.9715438485145569
20,1135.107177734375,425.75543212890625,0.9629875421524048,1095.3369140625,383.501953125,0.9857171773910522,1079.4130859375,423.2186279296875,0.9880653619766235,1056.2701416015625,394.4030456542969,0.9695469737052917,966.0757446289062,366.1475524902344,0.9077461957931519,857.929931640625,362.52825927734375,0.66572105884552,744.0577392578125,375.3382873535156,0.8720850944519043,633.1649169921875,342.54345703125,0.9745615720748901,1138.7462158203125,655.4169311523438,0.9737317562103271,1281.544921875,508.9271240234375,0.9862258434295654,1424.473388671875,652.6705932617188,0.9687784910202026,1288.2646484375,798.845458984375,0.9712441563606262
21,1164.4271240234375,435.3175964355469,0.9640135169029236,1123.1319580078125,394.882080078125,0.9833018183708191,1111.1014404296875,435.4245300292969,0.990363597869873,1088.40380859375,406.3573303222656,0.9885488748550415,1003.5191040039062,377.7929992675781,0.8532894849777222,889.363037109375,351.7684631347656,0.9856431484222412,781.32861328125,350.7948303222656,0.8070263266563416,662.7360229492188,306.852783203125,0.963329553604126,1138.815185546875,655.6142578125,0.9735636115074158,1281.4630126953125,508.8913269042969,0.9858663082122803,1424.4801025390625,652.7251586914062,0.9689757823944092,1288.541015625,798.7610473632812,0.9679019451141357
22,1185.8564453125,446.6012878417969,0.9575340151786804,1146.1458740234375,405.91461181640625,0.9804939031600952,1133.7012939453125,444.72015380859375,0.9601204991340637,1112.9173583984375,417.92327880859375,0.9702399969100952,1015.3922729492188,377.4307861328125,0.8488013744354248,916.3859252929688,346.1546325683594,0.9900359511375427,803.9508056640625,322.6412658691406,0.8119430541992188,692.1004638671875,261.2678527832031,0.9572933912277222,1138.873291015625,655.5762329101562,0.9750698804855347,1281.5489501953125,508.85693359375,0.985617458820343,1424.548828125,652.9359130859375,0.9670127630233765,1288.5498046875,798.7776489257812,0.9673203825950623
23,1209.3720703125,455.7781677246094,0.9540457725524902,1168.97021484375,419.4368896484375,0.9913933277130127,1156.600830078125,456.3266906738281,0.9733061194419861,1134.395263671875,428.49334716796875,0.9574341773986816,1045.119384765625,385.7826843261719,0.921707034111023,942.5702514648438,350.6490478515625,0.9729470014572144,834.8338623046875,313.60357666015625,0.9280028343200684,734.345947265625,244.6734619140625,0.9486116170883179,1138.9808349609375,655.8528442382812,0.9760524034500122,1281.672607421875,508.7912292480469,0.9849948883056641,1424.5457763671875,653.191650390625,0.9671695232391357,1288.6134033203125,798.7116088867188,0.9666237831115723
24,1230.161865234375,470.8545837402344,0.9433757662773132,1192.1712646484375,429.823486328125,0.9623205661773682,1176.730224609375,467.3475036621094,0.9918444156646729,1153.9632568359375,437.2007751464844,0.9855040311813354,1063.8848876953125,394.4508056640625,0.8532187938690186,968.727783203125,354.38275146484375,0.9932421445846558,863.4268188476562,320.8054504394531,0.8714974522590637,758.6956176757812,251.17189025878906,0.9553005695343018,1138.6322021484375,655.4672241210938,0.9730727672576904,1281.4375,508.3042907714844,0.9844788908958435,1424.3740234375,653.5778198242188,0.9650207757949829,1288.4808349609375,798.4755249023438,0.9655773639678955
25,1251.478515625,485.33447265625,0.8461892604827881,1215.1063232421875,441.9715881347656,0.9588469862937927,1194.2091064453125,477.9929504394531,0.9780364036560059,1177.6239013671875,449.0704650878906,0.9736465215682983,1091.9964599609375,401.3035583496094,0.8408047556877136,987.7904663085938,365.48223876953125,0.9809504747390747,876.7405395507812,328.944580078125,0.8349646329879761,777.8778686523438,261.490966796875,0.9225502014160156,1138.79931640625,655.5885620117188,0.9762945175170898,1282.8092041015625,509.0310974121094,0.9750869870185852,1424.1983642578125,653.5184326171875,0.9618906378746033,1288.2999267578125,798.4915161132812,0.9663600921630859
26,1264.0440673828125,499.00274658203125,0.24888288974761963,1231.6671142578125,454.63507080078125,0.987629771232605,1211.7667236328125,490.8941955566406,0.9538471698760986,1194.209228515625,463.6189270019531,0.9622751474380493,1110.481689453125,411.82086181640625,0.8274401426315308,1007.8259887695312,374.0011901855469,0.9953213334083557,897.5079956054688,341.96307373046875,0.8914610147476196,793.1336669921875,273.7401428222656,0.9001489281654358,1138.8302001953125,655.6221923828125,0.9772348403930664,1259.9072265625,508.31072998046875,0.8284851908683777,1424.1475830078125,653.0481567382812,0.9634952545166016,1288.308837890625,798.4227905273438,0.9664126634597778
27,1053.6358642578125,352.7158508300781,0.5885849595069885,1251.014892578125,462.8146667480469,0.9548102617263794,1226.685791015625,500.76385498046875,0.9148854613304138,1214.99169921875,470.7341613769531,0.9589107036590576,1134.10400390625,425.65045166015625,0.9158470630645752,1030.9742431640625,388.987548828125,0.9923818111419678,926.702392578125,353.2651062011719,0.8745967149734497,820.0402221679688,281.3681335449219,0.9676421880722046,1138.809814453125,655.8672485351562,0.9785281419754028,1267.85791015625,511.0997009277344,0.7308325171470642,1424.2078857421875,652.748291015625,0.9643092155456543,1288.4576416015625,798.5028686523438,0.9654213190078735
28,844.27734375,281.7776794433594,0.1973608434200287,1269.7747802734375,470.864013671875,0.9618573784828186,1245.659423828125,505.5838623046875,0.613299548625946,1234.538818359375,481.69915771484375,0.9397140741348267,1155.1068115234375,438.5284423828125,0.9444869756698608,1048.6986083984375,400.75494384765625,0.9880430698394775,942.3009033203125,361.4031066894531,0.906743049621582,845.256591796875,282.440673828125,0.8889209032058716,1138.976318359375,656.048583984375,0.9772689342498779,1277.12841796875,510.8677062988281,0.39016464352607727,1424.1767578125,652.2977294921875,0.9629096984863281,1288.43310546875,798.47314453125,0.9674029350280762
29,859.7503662109375,282.2818603515625,0.22809475660324097,1280.431884765625,474.58587646484375,0.9091743230819702,1083.477294921875,384.1034851074219,0.04210931062698364,1250.898193359375,492.1497802734375,0.767566978931427,1170.8533935546875,449.2572937011719,0.8833502531051636,1062.29638671875,402.3056640625,0.9962924718856812,948.66796875,361.9849853515625,0.854706883430481,859.5134887695312,282.8194274902344,0.9059624671936035,1138.9112548828125,656.249755859375,0.9765503406524658,1252.44384765625,510.1978454589844,0.7574325799942017,1424.1842041015625,652.4292602539062,0.9622496962547302,1288.360595703125,798.3875122070312,0.9657068252563477
30,874.86572265625,269.4781799316406,0.22244295477867126,1281.1239013671875,474.09112548828125,0.9572505354881287,1126.6964111328125,651.7838134765625,0.03974497318267822,1250.6644287109375,492.3778076171875,0.8085490465164185,1165.75439453125,445.1960754394531,0.8745826482772827,1068.8123779296875,401.4759216308594,0.9908764362335205,960.3063354492188,354.3305969238281,0.8809348344802856,874.1786499023438,269.4907531738281,0.8849349021911621,1138.721435546875,656.3223266601562,0.9757682085037231,1253.3624267578125,510.39349365234375,0.8515898585319519,1424.2618408203125,652.2937622070312,0.9634939432144165,1288.4539794921875,798.498779296875,0.9657348394393921
31,885.4739379882812,250.85472106933594,0.2322644293308258,1280.467529296875,473.5025634765625,0.9508085250854492,1253.2923583984375,476.9576110839844,0.043479353189468384,1250.1739501953125,492.0583801269531,0.7964869737625122,1165.9237060546875,444.1694030761719,0.9272015690803528,1071.8663330078125,398.1205139160156,0.9841946959495544,971.7371826171875,344.3924255371094,0.9228144884109497,885.7776489257812,250.8441925048828,0.960940957069397,1138.8590087890625,656.408447265625,0.9760066270828247,1253.1630859375,510.16058349609375,0.8299230337142944,1424.3642578125,652.2452392578125,0.9662659764289856,1288.4873046875,798.5145263671875,0.9647160768508911
32,893.6632690429688,238.9468231201172,0.28283724188804626,1280.1339111328125,470.4449768066406,0.9222152233123779,1252.2528076171875,476.4041442871094,0.058521658182144165,1242.8270263671875,486.2054443359375,0.7697779536247253,1165.8629150390625,441.3896789550781,0.9352599382400513,1072.1051025390625,396.0610046386719,0.9846173524856567,965.47607421875,332.7242736816406,0.9243841171264648,895.1626586914062,239.54702758789062,0.9212368726730347,1138.6539306640625,655.736083984375,0.9741113781929016,1250.0152587890625,509.51068115234375,0.7547500133514404,1424.293212890625,652.1729736328125,0.9656063318252563,1288.8282470703125,798.6332397460938,0.9591280817985535
33,892.1097412109375,238.2373504638672,0.27418726682662964,1281.0614013671875,470.64764404296875,0.8946303129196167,1247.255859375,503.33038330078125,0.144269198179245,1243.0311279296875,484.5373229980469,0.8860892057418823,1163.6876220703125,440.2192077636719,0.9253562688827515,1072.0474853515625,395.4991455078125,0.984876275062561,965.7974853515625,332.84423828125,0.9265486598014832,893.1353759765625,238.80723571777344,0.9061543941497803,1139.0289306640625,655.8202514648438,0.9743660688400269,1243.3577880859375,513.8106079101562,0.7342637777328491,1424.2138671875,652.1030883789062,0.9639480113983154,1288.1627197265625,798.7244873046875,0.9618637561798096
34,888.4143676757812,241.7117919921875,0.151895672082901,1279.9632568359375,470.4891662597656,0.908739447593689,1246.2598876953125,503.82147216796875,0.3002104163169861,1242.3900146484375,483.3998718261719,0.9055736064910889,1162.4339599609375,439.4939880371094,0.9108885526657104,1070.87060546875,395.7435302734375,0.9874815940856934,972.3303833007812,342.16131591796875,0.9093325734138489,889.0979614257812,244.2332763671875,0.9464836120605469,1138.7537841796875,655.800048828125,0.9747800230979919,1240.8812255859375,516.7249755859375,0.7662596702575684,1424.152099609375,652.3169555664062,0.9661852121353149,1288.3382568359375,798.6463623046875,0.9636537432670593
