scorer,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000,DLC_resnet50_OPEN_FIELD_TEST_TRIAL1May23shuffle1_50000
bodyparts,neck,neck
coords,speed,likelihood
186,0.4249304278401069,0.9082319736480713
187,0.7701351102312929,0.912828266620636
188,3.195956962621689,0.9615046381950378
189,6.6245198630407245,0.9705474376678467
190,6.055480157972235,0.9589085578918457
191,3.9798177260662118,0.9665707349777222
192,4.328514222589263,0.956105649471283
193,3.232550027415973,0.9307092428207397
194,1.8425499369151603,0.9488950967788696
195,0.510132639223231,0.9469622373580933
196,0.12663598061507955,0.9434158802032471
197,0.7738853564369302,0.9397777318954468
198,1.2700807784153196,0.9134639501571655
199,0.11850266866863143,0.8802727460861206
200,1.3139218865938271,0.867434024810791
201,1.24480721299052,0.8000011444091797
202,0.6972824024204202,0.7403723001480103
203,3.092008167337815,0.7416345477104187
204,3.3631416435057027,0.7468553781509399
205,0.4295923095080474,0.7852867245674133
206,3.398585342748534,0.8089138865470886
207,3.48637200259134,0.7547783255577087
208,0.1633486836930897,0.7671639919281006
209,0.45556741307545895,0.7501882314682007
210,0.7923127161062065,0.794106662273407
211,0.5604134080493264,0.8278378248214722
212,0.4827403533237415,0.8252592086791992
213,0.5328386761176652,0.827960729598999
214,0.5438197025565288,0.842368483543396
215,1.5708188295884198,0.8699138760566711
216,1.2444134107005664,0.8416210412979126
217,1.2858070027475903,0.8378363251686096
218,1.5603156676433314,0.8726396560668945
219,0.17677014134016997,0.8539671897888184
220,0.9007666015147349,0.8776615858078003
221,1.9937576170503342,0.9484192132949829
222,1.573331962927018,0.9401646256446838
223,0.5824821289090159,0.960598349571228
224,0.874824298201097,0.9525877237319946
225,0.9922055281293094,0.9380761384963989
226,1.1312824966441863,0.9426496624946594
227,0.844666799735461,0.9282231330871582
228,3.6841146363078825,0.9432375431060791
229,2.8577800035861243,0.944372832775116
230,2.7220348603159716,0.9314358830451965
231,3.327293288154327,0.9216737151145935
232,4.904785022977709,0.9330688714981079
233,6.5605455375419215,0.8908182382583618
234,5.265934050940451,0.9497543573379517
235,3.0130655688715393,0.9603079557418823
236,2.1467662024576475,0.9544386863708496
237,0.8943130309503096,0.9350751638412476
238,0.5110539721001904,0.938376784324646
239,0.7022602739322809,0.9247153997421265
240,0.5927787700786825,0.9260796904563904
241,1.712685393301329,0.9253478050231934
242,1.8170343139343805,0.9256479740142822
243,0.5093718340053481,0.9474195241928101
244,0.4441996818745078,0.9532560110092163
245,1.5228789519097128,0.9620209336280823
246,4.397777838325577,0.9664679765701294
247,8.025288957327037,0.9752200841903687
248,10.614741770266887,0.9605271816253662
249,12.997473754686185,0.9605188369750977
250,14.898824565167534,0.9364876747131348
251,10.352064722503037,0.9636114835739136
252,4.5650063319439305,0.9748178124427795
253,6.639897450884549,0.9814749956130981
254,11.806989480704683,0.9845513105392456
255,11.082623449382378,0.9845644235610962
256,10.374216266008538,0.9477319717407227
257,9.387925064742122,0.9833748936653137
258,7.462376668694033,0.9753726720809937
259,6.445809808694679,0.9267157316207886
260,4.3753101426542145,0.9490033388137817
261,4.404136000632252,0.9441752433776855
262,5.48656562457131,0.8943424820899963
263,4.575842314954079,0.907581627368927
264,2.1989972488853025,0.9670089483261108
265,1.487916019338284,0.978318989276886
266,1.5701388790485606,0.9836360812187195
267,1.9724626470329822,0.9888839721679688
268,1.5556096375309076,0.9653263092041016
269,4.5549176399110936,0.9526799917221069
270,5.660384733973542,0.9171611070632935
271,4.775281356685719,0.9657242298126221
272,1.3234738616025188,0.9878849983215332
273,1.7100521152659325,0.9850056171417236
274,1.994007839411088,0.9843718409538269
275,3.6183398622655876,0.9812995195388794
276,2.8918241573318193,0.9750723838806152
277,3.0957525110968325,0.9754611253738403
278,3.259875065576023,0.9744583368301392
279,1.259762794376835,0.9812898635864258
280,2.4003446965386184,0.9813268184661865
281,4.880714246432398,0.9801914691925049
282,4.57029750782796,0.9572782516479492
283,3.8457590838187508,0.9757287502288818
284,3.0266880833178886,0.965137243270874
285,0.98651613117308,0.9594117403030396
286,2.546732623241405,0.9561892151832581
287,2.2392435531415593,0.9433625936508179
288,0.7447516757565678,0.9498386383056641
289,2.0604322234907815,0.9521559476852417
290,1.950110232818748,0.9679399728775024
291,0.6522086433308987,0.9714961051940918
292,0.9796399484515618,0.9683089852333069
293,2.8640039029359707,0.977188229560852
294,3.243885946389438,0.9707280397415161
295,1.567356524811471,0.9678525924682617
296,1.961943791849238,0.9713402390480042
297,2.5118810972381223,0.9716485738754272
298,0.6919647605496133,0.9750798344612122
299,1.587057757694293,0.9828152656555176
300,1.563452198046052,0.9786009788513184
301,2.264120408228202,0.9844110012054443
302,3.0645708593107623,0.9897245168685913
303,1.6553161896892956,0.9898929595947266
304,4.848813872783928,0.9793084859848022
305,7.173754787398038,0.9846116304397583
306,3.447294623736594,0.9885067939758301
307,1.894049243960866,0.9772213697433472
308,2.5965199824899248,0.9728541374206543
309,2.1270025455979216,0.9674854278564453
310,0.8369435280973202,0.9692643284797668
311,1.8926157767995766,0.9712519645690918
312,1.444783668248727,0.977030336856842
313,0.6092449702478454,0.9869678020477295
314,0.2813022303428972,0.9875737428665161
315,0.3680760204975122,0.988688588142395
316,0.1671333970784429,0.98828125
317,0.31565712953199204,0.9884467720985413
318,0.7857778399346609,0.9884591102600098
319,0.21634764351139116,0.9879159927368164
320,0.24242009301546144,0.9899137020111084
321,0.4586863950569536,0.9908907413482666
322,0.09280930001633049,0.9914439916610718
323,0.5654931049327764,0.9912829399108887
324,0.34635891648195744,0.9900991320610046
325,0.2300865774917608,0.9890536665916443
326,0.2816251927775674,0.9872810244560242
327,0.5339671626191002,0.9893991351127625
328,0.215304011729847,0.988444447517395
329,0.23180585053760072,0.9897705912590027
330,0.19268968537302367,0.9889814853668213
331,0.7110353424790735,0.9902990460395813
332,1.1199309286490524,0.9918351173400879
333,0.7082738968277664,0.992646336555481
334,0.7320879519925659,0.991802453994751
335,2.9347848785207304,0.9901630878448486
336,3.422411150630848,0.9769666194915771
337,3.6513954244974336,0.9725091457366943
338,2.4518249342761695,0.9397743940353394
339,2.013773202659255,0.948928952217102
340,1.8598070494187693,0.9655166268348694
341,0.8809756357689271,0.9691486358642578
342,0.15638940150802744,0.9656748175621033
343,2.465424335524965,0.9653135538101196
344,5.611290936640538,0.9124118089675903
345,3.705270734084147,0.9640489816665649
346,2.0866619793718213,0.9641293287277222
347,3.8497252730204155,0.9427471160888672
348,5.591703836705124,0.9406869411468506
349,7.6852139705170615,0.9513797760009766
350,8.105349011743211,0.9689549803733826
351,7.144945957305797,0.9574241638183594
352,6.3868991240314505,0.9642789363861084
353,4.635819234407622,0.9635113477706909
354,5.93059219682385,0.9799172282218933
355,9.452124354421652,0.9588183164596558
356,8.112801931289015,0.9782236814498901
357,5.713767259373001,0.9832054376602173
358,5.1487978174805376,0.9537948966026306
359,3.460661680725813,0.9414427280426025
360,2.277544790762414,0.9784103631973267
361,1.5769130301540337,0.9809622764587402
362,0.4245016686215703,0.9816011190414429
363,1.2764771303956373,0.9857701063156128
364,1.1928487808609636,0.982894778251648
365,0.4983274529688404,0.9810420274734497
366,0.9311582609377629,0.9690625071525574
367,1.1907518637769856,0.962874710559845
368,1.5262579443315312,0.9507685899734497
369,1.4083190452280452,0.9582408666610718
370,1.4042072254262699,0.9644979238510132
371,1.8574295527643163,0.9759174585342407
372,2.119439790029193,0.9830187559127808
373,0.8390671356579713,0.9829874634742737
374,0.6111439819464018,0.9758350849151611
375,1.7704086738852205,0.9762148857116699
376,0.8326461924968721,0.9766149520874023
377,1.2371333800776012,0.9730616807937622
378,1.3205641613895922,0.9632375836372375
379,0.2732608514073872,0.9614213705062866
380,0.8146761743458059,0.9665682315826416
381,0.5071364104249977,0.9685363173484802
382,1.6399056373911993,0.9694585800170898
383,3.004628973781146,0.9723616242408752
384,3.066102622270854,0.9537580013275146
385,0.6910817455986898,0.9609169363975525
386,0.17903902601074206,0.9617772102355957
387,0.23703609383647448,0.9670308232307434
388,0.4400429182501735,0.9657304286956787
389,0.23752486107055681,0.9633089303970337
390,0.5810404286918841,0.9633605480194092
391,0.308967104934325,0.9677592515945435
392,0.21691894531249042,0.9681664109230042
393,0.2830900443336768,0.9610780477523804
394,1.3070875370773916,0.9635629653930664
395,0.9860379180433129,0.9615012407302856
396,1.8336614582447708,0.9769730567932129
397,1.223380494437709,0.973159909248352
398,0.4267741427690689,0.9740921258926392
399,0.22987067938853187,0.9740562438964844
400,0.2343328562238094,0.9714376926422119
401,0.04871831228183007,0.9755975008010864
402,0.5130368657236934,0.9749580025672913
403,1.3519491728015323,0.9736725091934204
404,0.596220664041396,0.975854754447937
405,1.0465430833988136,0.9755193591117859
406,0.5488304777875864,0.9725444316864014
407,0.46752385069064745,0.9736738204956055
408,0.8063317624300143,0.9702795743942261
409,0.6754404310041034,0.976022481918335
410,0.8565626717815825,0.9772235751152039
411,0.2382068537435262,0.9766231775283813
412,0.7738032079979004,0.9794672131538391
413,0.8882942163585303,0.9797753095626831
414,0.12705222443474914,0.9803774952888489
415,1.7404819033794627,0.9774012565612793
416,3.0374795605679594,0.974117636680603
417,2.058505635088083,0.9708411693572998
418,1.6246730860741962,0.9709810018539429
419,1.2528673191409792,0.9674286842346191
420,0.674082828322944,0.9656574726104736
421,0.6964762813509483,0.9702668786048889
422,0.6128220587357264,0.9783935546875
423,0.4591657079976758,0.9811004400253296
424,3.0639252059393667,0.9829151630401611
425,2.8799311979273847,0.9849804639816284
426,0.2517115373602467,0.9860225915908813
427,0.048453998159363035,0.9843769669532776
428,0.6760904427898046,0.9855896830558777
429,0.4203398490116597,0.9803646802902222
430,1.3880449172775742,0.9850537776947021
431,3.8664694770929584,0.986357569694519
432,6.745543747014465,0.987662136554718
433,7.822100128311395,0.9816012382507324
434,9.312170925742643,0.9844751358032227
435,10.64985811902853,0.9863666892051697
436,9.032952279100463,0.9520741701126099
437,8.587846461382691,0.97214674949646
438,6.614945927422424,0.9763451814651489
439,6.811149374148879,0.9869747757911682
440,9.408001127206804,0.9809592366218567
441,7.765295079259065,0.9772765636444092
442,9.463029613214758,0.9733794927597046
443,8.605193409216646,0.9615411162376404
444,6.2037495782592655,0.9758735299110413
445,4.604462318712902,0.9717974066734314
446,2.649839432876202,0.9328148365020752
447,3.394664520626019,0.9123266935348511
448,1.3956802080153916,0.9327225685119629
449,3.305569398931841,0.9350986480712891
450,5.853761282725462,0.9674686193466187
451,6.698695781806896,0.9487053155899048
452,5.081481165774469,0.9393607378005981
453,6.850006340696756,0.9686189293861389
454,7.385359076405269,0.9551766514778137
455,3.6554509324148845,0.9521973133087158
456,1.8735056308868414,0.9771052598953247
457,0.4102891720804024,0.9822498559951782
458,1.1848571776715233,0.9806715250015259
459,0.7298926688183158,0.9848812222480774
460,0.6695282623609551,0.9854222536087036
461,0.9283344176683836,0.9863232374191284
462,0.5272435870237192,0.9842532873153687
463,0.14283862305566095,0.9848220348358154
464,0.0805357903772582,0.9863176941871643
465,0.11952660526648168,0.9823969602584839
466,0.21265980309821553,0.9822330474853516
467,0.06614799806509827,0.9817084670066833
468,0.23373065880660085,0.9807643294334412
469,0.03196233744829451,0.9806226491928101
470,0.16894760571287643,0.9801424741744995
471,0.3091628378056163,0.9794477224349976
472,0.1616226150118677,0.977468729019165
473,0.25922696832913084,0.9770854711532593
474,0.3501978871053241,0.9764267206192017
475,0.18343074136268436,0.9768626689910889
476,0.29042795228216395,0.9772557020187378
477,0.17398271825492448,0.9768897294998169
478,0.2250642772428021,0.9773827791213989
479,0.26032015447547896,0.9782348871231079
480,0.3722928212869871,0.9779679775238037
481,2.420381701159569,0.9575888514518738
482,4.3768808266550785,0.94172203540802
483,5.243888903393508,0.9494766592979431
484,6.141078928120897,0.9283730983734131
485,6.643108612162672,0.9220992922782898
486,2.82121313229929,0.9420551657676697
487,4.394166673796216,0.9133710861206055
488,6.569551371930226,0.948064923286438
489,4.5486870909047195,0.9694254398345947
490,1.2827913362597836,0.9566850066184998
491,2.042680895358054,0.9290783405303955
492,2.465964690457333,0.928260087966919
493,1.5303403950638537,0.9374222755432129
494,3.698859373685397,0.9265114068984985
495,4.69730857434929,0.942797064781189
496,6.131225044742906,0.959356963634491
497,7.524777781070835,0.9476282000541687
498,7.27740392454336,0.961051344871521
499,8.0624783010067,0.9677702188491821
500,9.195775819146608,0.9778417348861694
501,10.314522481514752,0.9661425352096558
502,9.616725242378077,0.9694122076034546
503,8.508049477378202,0.9764227271080017
504,8.350914805127013,0.972050666809082
505,7.175996569651926,0.9806873798370361
506,6.1054284213565015,0.9763691425323486
507,7.308313532345655,0.9859001636505127
508,5.062597921228897,0.9666953086853027
509,1.1595554080343624,0.9685466289520264
510,0.47436899040371855,0.9780963063240051
511,1.9263376736403317,0.9731437563896179
512,1.521268423447083,0.978425145149231
513,0.9534807500093055,0.9834293127059937
514,1.2418907328539281,0.9835214018821716
515,1.4344618378456764,0.9746822714805603
516,1.5621205957047672,0.9781852960586548
517,0.5776797987560407,0.9780939817428589
518,0.5689426277351542,0.9780174493789673
519,0.4380601050047688,0.974384605884552
520,2.2604491318348803,0.9678707122802734
521,2.664566359108269,0.9750410318374634
522,5.376327745018045,0.9736056327819824
523,7.865006706369135,0.9489961862564087
524,6.9888588527931255,0.9694128036499023
525,7.946983535189398,0.954575777053833
526,7.527874033876843,0.9773819446563721
527,6.806978229119637,0.9573700428009033
528,5.780515244709778,0.9806815385818481
529,3.735800247795218,0.9808664321899414
530,4.424483738063986,0.9665016531944275
531,3.9174305015374276,0.9816280603408813
532,1.0213782706003893,0.9746146202087402
533,3.610541316421176,0.9643089771270752
534,2.957848218243979,0.9694095849990845
535,1.2903301551670634,0.9693231582641602
536,1.6620901366665868,0.9819566607475281
537,1.9989306035706764,0.9857971668243408
538,1.3090391547770115,0.9753783345222473
539,0.6578406836224178,0.9846423864364624
540,0.9746575362742063,0.9847134351730347
541,2.2551235916709103,0.9858558177947998
542,6.807733535268288,0.9800465106964111
543,6.421707279983504,0.9668973684310913
544,7.593147079743544,0.969887375831604
545,9.328518562514901,0.9618798494338989
546,8.533736941089558,0.9638582468032837
547,11.694835197327626,0.9776269197463989
548,12.169354234227065,0.9619637131690979
549,11.576246663492864,0.9633017182350159
550,11.085509631246824,0.9688432216644287
551,7.869076310778092,0.9561236500740051
552,9.89690295981618,0.9579447507858276
553,9.756202015143629,0.9721914529800415
554,5.677213719912916,0.9245054721832275
555,4.531217335920338,0.973064661026001
556,3.099407940961357,0.9637062549591064
557,4.387372329561383,0.9025490283966064
558,5.164724974946415,0.9308809041976929
559,2.9883870529942116,0.9406050443649292
560,5.620935862824323,0.7405803203582764
561,6.432334557294091,0.8340864181518555
562,7.044404909095752,0.807968258857727
563,9.479454553935579,0.8674056529998779
564,6.0428021522205295,0.6332783699035645
565,4.370228830222116,0.7201679944992065
566,2.420651707188591,0.6979882717132568
567,6.272278977201312,0.8782944679260254
568,10.373008770334911,0.9095638990402222
569,12.205558978369721,0.7777965068817139
570,11.399666988616252,0.8938130140304565
571,10.209418181592842,0.9218728542327881
572,7.583551320938506,0.9194053411483765
573,6.359555687156371,0.9588662385940552
574,5.705727781005891,0.9186140298843384
575,7.716507026485606,0.9495306611061096
576,13.136688653253284,0.9150709509849548
577,16.25241696472074,0.9106414914131165
578,17.828269788079343,0.9394633769989014
579,14.682944281461054,0.9028820395469666
580,13.732803234786159,0.9525508880615234
581,15.976436202738096,0.9532458782196045
582,17.291214448524094,0.9674936532974243
583,15.844994663768185,0.9646353721618652
584,12.765996770897985,0.9503797292709351
585,9.00040183943894,0.9650557041168213
586,4.37293864088985,0.9636101722717285
587,2.169463283662811,0.9652568697929382
588,1.401210725669459,0.9688959121704102
589,2.2108991964176146,0.9617730975151062
590,2.081537531703089,0.9650886058807373
591,4.114474611729632,0.9716229438781738
592,8.6067412134109,0.9814140796661377
593,11.700717858080194,0.9532324075698853
594,8.233789388140965,0.9667338132858276
595,4.4950411989252315,0.9687038660049438
596,6.492847995535402,0.9554797410964966
597,13.433044761701371,0.9822955131530762
598,13.30355902862795,0.9552537798881531
599,12.281505369160998,0.97531658411026
600,15.703180975037322,0.9849039912223816
601,14.492879424228077,0.9556264877319336
602,15.360349628352099,0.9500911235809326
603,14.760197501428305,0.964880108833313
604,13.656535956708511,0.9782551527023315
605,13.787011726861506,0.9471198320388794
606,15.593039186353671,0.9850335121154785
607,14.939590307105666,0.9725951552391052
608,14.736747237130052,0.97339928150177
609,14.719925186605737,0.948736310005188
610,9.074756462284805,0.973232090473175
611,7.99725895624628,0.9541940689086914
612,7.252517979222235,0.9812188744544983
613,6.267847171359985,0.9799209833145142
614,8.921776902376434,0.9741877317428589
615,7.513500251466566,0.9859230518341064
616,5.093713013195304,0.9749400615692139
617,5.253354705719869,0.9786849021911621
618,6.728341264379183,0.980185866355896
619,10.360617894462367,0.9678450226783752
620,14.182176540182835,0.9662988185882568
621,15.009417550508315,0.9783169031143188
622,13.458710400997099,0.9668784141540527
623,10.734211492932985,0.9588965773582458
624,6.153303289083443,0.9325127005577087
625,4.866372099953491,0.9598002433776855
626,3.4180767021842913,0.9658529758453369
627,1.446314259630985,0.9631200432777405
628,2.1496470328674047,0.9595792293548584
629,5.934866448233945,0.9671951532363892
630,9.422171581372378,0.8029657602310181
631,7.425945478639533,0.4861293435096741
632,4.881425623224848,0.21556147933006287
633,2.9960293399612556,0.2842467427253723
634,6.816293821818397,0.16549813747406006
635,0.6591644207635022,0.15176427364349365
636,4.9685868802384965,0.13664984703063965
637,0.8871754666666625,0.15078645944595337
638,1.2497224932763975,0.17442718148231506
639,1.4425289672257127,0.23878595232963562
640,2.8393640831712252,0.2169988453388214
641,7.420456983036073,0.2083619236946106
642,6.725607070225632,0.25663721561431885
643,3.7544178393611634,0.5754197835922241
644,4.280747154822808,0.6026045083999634
645,1.459946485275612,0.6776670813560486
646,3.2386174764025255,0.5946234464645386
647,4.976189751435343,0.6997978091239929
648,5.898497677568686,0.8539127111434937
649,6.491857380570404,0.9033252000808716
650,8.547875960546847,0.9559217095375061
651,8.706394126693889,0.9267176389694214
652,6.665835142294458,0.9629772901535034
653,9.749353834436524,0.9097446203231812
654,14.32727116013063,0.9708683490753174
655,15.701454076070892,0.9802837371826172
656,10.847063493719192,0.9790331125259399
657,6.994981415355731,0.9773074388504028
658,7.784422585327382,0.9818754196166992
659,7.666397954615487,0.9477635622024536
660,8.078598481963326,0.9758168458938599
661,8.629028456856185,0.9668394327163696
662,9.132574980623712,0.9840255975723267
663,6.766866899318073,0.9791910648345947
664,3.9492524261859394,0.9866040945053101
665,4.54983426184948,0.9818419218063354
666,7.7092205150039685,0.9604166746139526
667,8.978927732623525,0.9839988350868225
668,9.851193461411425,0.9729059934616089
669,11.760271947528926,0.9701799154281616
670,13.412609696178869,0.985637903213501
671,18.397282078433328,0.9855067729949951
672,20.020379664848196,0.9735134243965149
673,19.244381516713734,0.9777530431747437
674,22.544670933582307,0.9888317584991455
675,21.548976345261504,0.9825940132141113
676,14.847216050614112,0.9801533818244934
677,8.874884434475772,0.989830732345581
678,3.4750596381192436,0.9765390157699585
679,3.1867380869272153,0.9758913516998291
680,2.1254812970474797,0.9796142578125
681,1.4310270617894205,0.9816185832023621
682,3.9147387163917178,0.9842291474342346
683,2.300883188533527,0.9731841087341309
684,4.083205714633929,0.9800162315368652
685,5.756877117281652,0.9910850524902344
686,5.5312119479913,0.9712941646575928
687,5.7093893642300815,0.9854177236557007
688,5.969643120762265,0.984963059425354
689,8.960889438676501,0.9758922457695007
690,9.061291973604115,0.973844051361084
691,10.223055857612993,0.9688401818275452
692,11.974284125798103,0.9757312536239624
693,9.094052631457767,0.983107328414917
694,7.95039137409221,0.9774025678634644
695,7.565116817812013,0.9728000164031982
696,8.803967481492235,0.9713135361671448
697,7.448946475507543,0.9741779565811157
698,6.0680396571812,0.9812383651733398
699,8.23179649532461,0.9530388116836548
700,5.797843648861088,0.9739277362823486
701,2.4708087137148627,0.978124737739563
702,3.353422069883112,0.9767722487449646
703,5.254718446931313,0.9581385850906372
704,5.848773552575145,0.961460292339325
705,4.554252845161955,0.9861905574798584
706,5.887644724221998,0.9705965518951416
707,5.8056282891407465,0.973147988319397
708,4.33689915791083,0.9755871295928955
709,6.49569015231585,0.940555989742279
710,6.647113048059076,0.9518506526947021
